Enu,Ereco
0.0040357975959777834,0.005300610324427882
0.018621532440185547,0.01839863862662057
0.005752012252807618,0.006245493551776209
0.009795714378356933,0.009845481268607887
0.02877347755432129,0.018439442507468973
0.0184102840423584,0.005056592425391474
0.0184102840423584,0.0166643408742402
0.009557275772094727,0.011210275522910866
0.009826805114746094,0.007761584421679774
0.02238936424255371,0.018577214113914286
0.026048946380615234,0.019276169649802957
0.020835302352905274,0.02001187982229928
0.007720858573913574,0.00711884536413888
0.00984495735168457,0.009571553608462612
0.022262887954711916,0.01590960397391061
0.011816789627075195,0.011220329186007778
0.004386825084686279,0.00558110191492776
0.019831005096435546,0.01881125818892649
0.02967911148071289,0.026704160591647427
0.022561264038085938,0.022564016243502894
0.010312163352966308,0.012139396063529763
0.01161149024963379,0.011476235739433084
0.028354427337646485,0.02281102170614938
0.021943267822265626,0.020616365334079068
0.02819651222229004,0.016437907091819557
0.021423988342285157,0.019909469505831997
0.016629409790039063,0.01627677049307565
0.004389392852783203,0.006141663452670375
0.023528497695922853,0.019460300318443095
0.011069323539733887,0.010759653469607632
0.012526869773864746,0.012025881163322243
0.019617305755615235,0.019498206011497293
0.017843835830688475,0.012747877975985806
0.00666471290588379,0.00780851354269723
0.029574792861938478,0.021936581484519754
0.006095259666442871,0.008543127886497292
0.022191526412963868,0.019948452822410378
0.012749749183654785,0.015207763544761452
0.014285900115966798,0.01592876993819407
0.006791176319122315,0.006814290186450282
0.006791176319122315,0.004923421999499598
0.010050551414489746,0.009414212576591287
0.027891281127929688,0.025064130684420864
0.016867410659790038,0.01449020757345895
0.016867410659790038,0.004942278524920741
0.012085002899169922,0.011686636826083462
0.016492527008056642,0.018491974703513894
0.013331539154052734,0.013805498949729714
0.023419898986816408,0.014613407007896219
0.008351097106933594,0.007980257889315882
0.008351097106933594,0.0048017028179619696
0.01603295135498047,0.015113217226707254
0.010007088661193849,0.009131542107150356
0.010788519859313965,0.011275902649447719
0.006531766414642334,0.00827891217871836
0.026361623764038087,0.015603676668845925
0.029504791259765625,0.016008849998996058
0.02553453826904297,0.009418361565158169
0.006343253135681152,0.005983934303805628
0.027097473144531252,0.020050909897372526
0.005234145641326905,0.006068558832690516
0.007356810569763184,0.00885805641814402
0.026289249420166017,0.02030075537367991
0.006509722709655762,0.006472504993960658
0.00922470474243164,0.009075803181216518
0.012938761711120605,0.014081336847984108
0.013636397361755372,0.01360930528311471
0.018481767654418946,0.019201021095797816
0.018218734741210937,0.014040698878013406
0.02005328941345215,0.01811826216384104
0.01239991569519043,0.012679095141135964
0.021482162475585938,0.016118312708579812
0.0190489444732666,0.016887129656516824
0.020655067443847656,0.004895769497439662
0.020655067443847656,0.02106378354696969
0.02575704002380371,0.02338043965964059
0.02135533142089844,0.015401090494834695
0.004613996982574463,0.005663491031214991
0.006602012634277344,0.00590833797125558
0.020938728332519533,0.015491857430026333
0.007144327163696289,0.007465576073214808
0.029522834777832033,0.026177889696800027
0.02175722122192383,0.008135354630195412
0.02175722122192383,0.006689070602938929
0.02175722122192383,0.0165784996668928
0.007407628059387207,0.007840192696139612
0.004476494789123535,0.004842166325137415
0.017731035232543945,0.012328092476413052
0.017731035232543945,0.008278476826392921
0.021796310424804687,0.020771469017550746
0.006735576152801514,0.006548713347003261
0.02936495780944824,0.004883051535174647
0.02936495780944824,0.023453423372947486
0.0070729684829711915,0.005651086708590785
0.02568795394897461,0.01834658419295481
0.0210715446472168,0.01890160264639596
0.010343111038208008,0.008561985870883266
0.0063112592697143555,0.0057343349662278085
0.0063112592697143555,0.004805707654044428
0.025532564163208007,0.01849354159041575
0.019823183059692384,0.017058950297080787
0.024575437545776367,0.014028409859225552
0.022462961196899413,0.013343225352012428
0.029316108703613283,0.024815249315940653
0.018543968200683596,0.014976173273765358
0.01357118034362793,0.015274175516807351
0.014913790702819825,0.015630869738303934
0.022102346420288087,0.0200792263667219
0.022102346420288087,0.00506927283673028
0.02676873779296875,0.02274394979147653
0.023105136871337893,0.019724562546298306
0.014015120506286621,0.012187648646079812
0.004483330726623535,0.005144371649310389
0.0199764404296875,0.020198083778903284
0.02044230079650879,0.02093682657881907
0.017566366195678713,0.01971166502638987
0.021742570877075196,0.022701610466525357
0.006419521331787109,0.006384937187716762
0.006494771480560303,0.005024105569407741
0.006494771480560303,0.005123561402842799
0.010570584297180175,0.01017861830397776
0.008553266525268555,0.008690338484489236
0.008553266525268555,0.004793491562888423
0.029052146911621095,0.014602414957725319
0.010506961822509766,0.005288985153720179
0.01758857345581055,0.019128759257041727
0.01930009460449219,0.011666743628227028
0.019265350341796876,0.01697840487166575
0.00883020305633545,0.011189557902061257
0.009395100593566895,0.009934662243411342
0.004904533386230469,0.005026928385779658
0.005829404830932618,0.005975677153155604
0.011953084945678712,0.011782663246676723
0.018338769912719727,0.01886844050093821
0.0135203857421875,0.008942595831596168
0.01292504596710205,0.010471408268496792
0.015471314430236817,0.015425578943931375
0.015471314430236817,0.004937581500098506
0.01880042839050293,0.02067379748030833
0.0156901159286499,0.008366228958651821
0.02737692642211914,0.023006215950534144
0.010944219589233398,0.010644623629295143
0.01062971591949463,0.009831268898689065
0.008556660652160644,0.00840564479498605
0.02782330131530762,0.015942219607078346
0.004687926769256592,0.004893665513083735
0.00898616600036621,0.008799368254386696
0.027990486145019533,0.015024743906699929
0.017927804946899415,0.01526957117720774
0.022914005279541017,0.020944188944541725
0.027229774475097657,0.023000698916160377
0.028217334747314454,0.0226733482997053
0.015741525650024416,0.014301778666221412
0.018012941360473635,0.01383275067015818
0.004308120727539062,0.005039110740706721
0.021648048400878906,0.021740618578635965
0.0071249747276306155,0.008231472841941628
0.01895919609069824,0.013899690977775369
0.029121232986450196,0.023553138634249966
0.02222175979614258,0.011410732170626919
0.02222175979614258,0.009017393223487649
0.02592572593688965,0.014332410685264382
0.02399233055114746,0.017893769137107645
0.01646898078918457,0.015826922289573463
0.014347570419311523,0.010713171354972633
0.01998392677307129,0.010192326418601783
0.026149450302124025,0.026143498293601783
0.014546540260314942,0.013612528702304165
0.010533686637878419,0.010183276526176246
0.005833788394927979,0.006200127979800502
0.02494287109375,0.021653507134005826
0.013215035438537599,0.01253597821860055
0.028362739562988282,0.026427648445651333
0.025201879501342773,0.018680159441673075
0.02822329902648926,0.02834984862013987
0.00650521469116211,0.008308822266303811
0.025971694946289064,0.006433212658450404
0.025273630142211914,0.023170516869113245
0.025273630142211914,0.00500029798416833
0.02053365898132324,0.013648672930442604
0.011075043678283691,0.012076011082217494
0.02240456771850586,0.021432210795127662
0.013298190116882325,0.013524624697410378
0.01504125213623047,0.01392820440932444
0.02174268341064453,0.012283996454917703
0.019654382705688478,0.016416269175254617
0.017539249420166016,0.01824891745253733
0.024570301055908204,0.012525278917991432
0.029059911727905275,0.019267840258323465
0.020379798889160156,0.019865542284690653
0.020864763259887696,0.01339885892538766
0.012670732498168946,0.0069247764554474745
0.010235718727111816,0.009847566982791225
0.01814776420593262,0.013756200663291725
0.028817426681518557,0.024599623553001198
0.028817426681518557,0.004945376416728296
0.015917610168457032,0.01580949675246409
0.00670222806930542,0.00559838022856454
0.009036886215209962,0.009380203119956765
0.025176670074462892,0.021377036949679653
0.028075172424316407,0.021243731371604714
0.023002180099487304,0.02250385846762399
0.025466806411743165,0.02375245465903024
0.025466806411743165,0.004896915337130824
0.008891094207763671,0.00901246773406199
0.014511152267456055,0.01599396788283518
0.026701986312866213,0.010102904431068215
0.026701986312866213,0.00521511377958993
0.026701986312866213,0.013909223429405006
0.026701986312866213,0.006045650621936121
0.023126899719238283,0.018691189667269986
0.015184100151062013,0.01490456568404368
0.009768330574035644,0.01022128667502145
0.010348305702209473,0.010754712959811489
0.010348305702209473,0.005281572004840174
0.024358274459838868,0.011039342753135475
0.02787400245666504,0.028218040367648405
0.02679362487792969,0.0234853657405012
0.004205306529998779,0.005374236008212367
0.019037931442260743,0.011939583202883998
0.0279366455078125,0.014017903200828347
0.013732991218566895,0.011852212807223598
0.00923770523071289,0.009265641800605568
0.016983436584472655,0.01592256154684762
0.025273181915283202,0.014914750925742898
0.017114524841308595,0.015816649309837137
0.014416252136230469,0.015609013430320534
0.014416252136230469,0.004987870236918727
0.02901640319824219,0.02532392775221995
0.02630085563659668,0.020195892235324184
0.01186845874786377,0.01099013890890817
0.008700559616088867,0.00866866146727732
0.013415307044982911,0.01348904072447947
0.007989500045776367,0.008386702648841652
0.018795013427734375,0.018815058609530727
0.01231539535522461,0.011323889156863491
0.027126214981079103,0.01920396604208688
0.02203006362915039,0.011239703051292214
0.01686184310913086,0.012342959305331509
0.014950569152832032,0.01324256741210154
0.015585786819458007,0.014912502161704812
0.005857086658477784,0.007949628583633217
0.027409187316894533,0.016991440645896708
0.0164744873046875,0.01667434014944772
0.006522502899169922,0.008274392983004848
0.02254547119140625,0.010167115112826626
0.017997005462646484,0.017575857989036353
0.009598992347717286,0.009744863859855447
0.007226155757904053,0.00738120641379098
0.013744423866271973,0.01224789606734446
0.019772808074951173,0.009861713759147439
0.023739112854003906,0.019368899246737757
0.021438650131225586,0.018871404520713602
0.024384464263916016,0.015549005381309303
0.028290712356567382,0.019821983210288795
0.02976360321044922,0.02623194684653024
0.025969058990478515,0.024637426277682582
0.025969058990478515,0.005413138886973658
0.014821194648742675,0.015079175821983131
0.009495959281921387,0.009306435963198939
0.009144448280334472,0.007735147854373256
0.01416644287109375,0.013274171225272927
0.02127937126159668,0.018425298592135708
0.02184647750854492,0.021114739290916236
0.025799623489379885,0.02011018168135813
0.01255551052093506,0.012125434271537575
0.02999148178100586,0.026478234163963114
0.01597325134277344,0.016544408671104224
0.019515689849853517,0.011975418440543922
0.006396556854248047,0.00648247446684579
0.02113328742980957,0.015800934664451392
0.01244202995300293,0.011103803535983364
0.012313291549682618,0.013352167479240212
0.011051898956298828,0.014127351662204067
0.005986417770385742,0.0076184382359617085
0.01877724838256836,0.007976691476547036
0.01877724838256836,0.004773448487803736
0.01877724838256836,0.012033168188773903
0.0172546501159668,0.009235926529452602
0.0172546501159668,0.008312998882972511
0.02001873016357422,0.019679281107627664
0.01846992492675781,0.017095059296176236
0.028056364059448242,0.02840684690146188
0.027311344146728516,0.026650698534690653
0.023575876235961916,0.015317745110080043
0.0058392415046691895,0.006215418716952601
0.009352935791015626,0.012390622488700662
0.020551603317260744,0.019993286959373267
0.025087213516235354,0.008807814976260464
0.025087213516235354,0.015338502756797585
0.025500192642211914,0.018532470576011453
0.005874448299407959,0.006021166583583155
0.0077630534172058105,0.005389506956622401
0.01806639289855957,0.018472981325828346
0.008068134307861328,0.007993158718631068
0.013904623031616211,0.012434301726066384
0.014015028953552246,0.01413469113974313
0.028007205963134767,0.0187455032984846
0.02069135093688965,0.022141681572482388
0.00503647232055664,0.0052284844127152355
0.025375728607177735,0.024313889376365458
0.025375728607177735,0.005003263136431972
0.005972395420074463,0.008212809673988136
0.013110880851745606,0.013878798357688698
0.016738325119018554,0.015792522303306373
0.011446759223937989,0.011349312683627407
0.01069157123565674,0.010943240543887416
0.02174745559692383,0.015687825075828346
0.016235746383666993,0.015642874590598856
0.0051265120506286625,0.005665740868136683
0.02206561279296875,0.020869479052268776
0.026607721328735352,0.025055038353488247
0.029784440994262695,0.02030826940207223
0.02103874206542969,0.017548331133567605
0.022278701782226563,0.023574275871798795
0.015355002403259278,0.0181242760340803
0.028700998306274414,0.018376622072898658
0.028700998306274414,0.00836697065039805
0.02613600730895996,0.023254953285739222
0.01885965156555176,0.008580035082542214
0.01885965156555176,0.013302992722079555
0.022924367904663085,0.012005422016665736
0.02411842727661133,0.020236353747092994
0.012928047180175782,0.011481240622245583
0.02798360633850098,0.02071398150130442
0.02703866195678711,0.018839582316123756
0.01143148422241211,0.01189968957571725
0.028557136535644533,0.019181020638034146
0.0070301880836486814,0.008560040585243019
0.025747453689575196,0.023121225258395474
0.025747453689575196,0.004879073878810206
0.021971370697021486,0.019595397850558558
0.004248159408569336,0.005089579364344874
0.00987452793121338,0.009675830952369483
0.02791027641296387,0.020529173723899636
0.020485435485839844,0.00615644588141183
0.026956157684326174,0.015487473389193812
0.019971197128295898,0.005018695911452571
0.019971197128295898,0.018702881685935768
0.02581519889831543,0.012925097815238746
0.018049665451049805,0.005213529130503932
0.018049665451049805,0.013827134033725062
0.0064521141052246095,0.006544837614581385
0.029973960876464846,0.024649955650851527
0.006496395111083984,0.006590041538760462
0.010682595252990723,0.010925591341697486
0.007576056480407715,0.007373344561145106
0.01224571990966797,0.011042489401542458
0.018583993911743164,0.014723384758517543
0.018583993911743164,0.0067179821935151015
0.010847113609313966,0.00758408989577035
0.016760885238647463,0.018736589304649148
0.006978798866271973,0.009235218636237892
0.02244596481323242,0.02155700670882395
0.026437726974487305,0.024284761330172818
0.022579151153564455,0.02268322264357737
0.026926025390625,0.02598567282363108
0.012727509498596192,0.013043578020774636
0.00887034034729004,0.007773856779620448
0.029909414291381838,0.023933481117770473
0.007396309375762939,0.007587615958892616
0.012440555572509766,0.012937745949313443
0.015096664428710938,0.015026715179965297
0.01922053527832031,0.015493682734214578
0.020560914993286133,0.020139799973056118
0.021795455932617187,0.020099003664695535
0.017360416412353516,0.017736982246920864
0.010437954902648925,0.010080917736575405
0.012086146354675293,0.011627718321525368
0.023365053176879882,0.004833595713660517
0.023365053176879882,0.020114486595675746
0.023365053176879882,0.0049086005893204596
0.010944270133972167,0.009816751381442348
0.024258172988891602,0.020169466845237526
0.028945125579833985,0.018605053774558816
0.011342793464660645,0.01195828425093821
0.013703259468078613,0.005041923483893672
0.013703259468078613,0.014070719620272915
0.013984760284423829,0.01300459944411448
0.016496971130371095,0.014132697931968483
0.0241175537109375,0.020955184837863246
0.024768943786621093,0.019099555842124735
0.024768943786621093,0.004901515325591364
0.009801213264465333,0.008075605055377284
0.019943815231323242,0.018692256828830044
0.011167596817016602,0.011055286757194313
0.02036982536315918,0.01878415288595895
0.014657654762268067,0.01553096949263743
0.029233135223388673,0.013554235359713833
0.020058185577392577,0.014527937761985573
0.026315160751342773,0.02532651220961741
0.014021679878234864,0.013866937538668911
0.01513933277130127,0.015126507660434047
0.007883560657501221,0.0071515971627686414
0.016799314498901367,0.01769273554488352
0.014730515480041504,0.014760772577964577
0.011897932052612305,0.00976221810980967
0.006666635036468506,0.005597181936785975
0.006666635036468506,0.0070023852792237195
0.026186979293823243,0.005664904376551905
0.008163993835449218,0.008672919174716274
0.019724950790405274,0.019690817705833228
0.02504875373840332,0.013053141495272915
0.01858608627319336,0.019856531044528287
0.008524491310119628,0.007417536875293055
0.015268823623657227,0.015388575455233852
0.02448616600036621,0.015021809450828347
0.01010421085357666,0.01390374266310862
0.01010421085357666,0.004827619632766047
0.02067619323730469,0.01974185838370065
0.011736577987670898,0.011769521137759488
0.017888948440551757,0.012391034476005348
0.016948444366455078,0.004833428403422633
0.016948444366455078,0.013135293833457741
0.024783029556274414,0.012196449629508766
0.004121074676513672,0.0052711299863312635
0.014311700820922852,0.014729225985252175
0.00587915563583374,0.0054062705245469
0.00587915563583374,0.006017672559306422
0.020420825958251954,0.012355277411186012
0.027343849182128906,0.023447481056735317
0.026624183654785156,0.022687456957542214
0.029606861114501955,0.026065140597068583
0.011865435600280761,0.012200919052645962
0.02730870246887207,0.016358490816795145
0.027163471221923828,0.024912885567233364
0.028579402923583984,0.017982018343650614
0.009836822509765626,0.010536958118960658
0.005422492027282715,0.005881630679652491
0.015034337043762207,0.005545038363024989
0.01213459587097168,0.01107838808699778
0.02790233039855957,0.018115650049888406
0.02790233039855957,0.004879837533519068
0.018408445358276366,0.015849830500327858
0.0249168701171875,0.025042301079318326
0.009510088920593261,0.010347185484611306
0.023244735717773437,0.021850639244601528
0.009374621391296387,0.009201227537833962
0.013505966186523439,0.013193859001681607
0.00810891342163086,0.008315565010592739
0.020907094955444336,0.01621577729849557
0.01693565559387207,0.016685865275108132
0.015437954902648926,0.011083591362521449
0.025162572860717772,0.018103023401939186
0.012111863136291505,0.014672154299461159
0.02184916114807129,0.011027064196311744
0.013241786003112793,0.012005357166812222
0.007805819988250732,0.007782896658465662
