Ereco,mask,side
0.00167452099609375,True,
0.000277999114990234,True,
0.004560287109375,True,
0.00115346350097656,True,
0.00178524365234375,True,
0.00242427294921875,True,
0.000074667427062988,True,
0.00260426416015625,True,
0.000176292083740234,True,
0.000135533081054688,True,
0.0044039140625,True,
0.000106082138061523,True,
0.000756654418945313,True,
0.00527400537109375,True,
0.000092212677001953,True,
0.000584062316894531,True,
0.000088675682067871,True,
0.00180434399414063,True,
0.000121300567626953,True,
0.0020245517578125,True,
0.00163949865722656,True,
0.00453604833984375,True,
0.00357983715820313,True,
0.0001442939453125,True,
0.000139215682983398,True,
0.00185333374023438,True,
0.00243434692382812,True,
0.00625229296875,True,
0.00103125903320313,True,
0.00158697998046875,True,
0.00467280126953125,True,
0.00179153796386719,True,
0.0035749423828125,True,
0.00123784399414063,True,
0.000066019851684570,True,
0.00125627294921875,True,
0.000055345500946045,True,
0.00127593701171875,True,
0.00011508519744873,True,
0.00346585693359375,True,
0.00378704296875,True,
0.000087401603698730,True,
0.000091489883422852,True,
0.00101506298828125,True,
0.000082738296508789,True,
0.00206724291992187,True,
0.000391420288085937,True,
0.001365416015625,True,
0.000120668891906738,True,
0.000440429107666016,True,
0.0023670791015625,True,
0.000112419738769531,True,
0.000387817291259766,True,
0.0052817421875,True,
0.000203674346923828,True,
0.00173286596679688,True,
0.00261665307617187,True,
0.000128809997558594,True,
0.000082683059692383,True,
0.000188382080078125,True,
0.000099092437744141,True,
0.000123550399780273,True,
0.000162825073242188,True,
0.00189015502929687,True,
0.00241971508789062,True,
0.000146347213745117,True,
0.00159805700683594,True,
0.000136042419433594,True,
0.00122277502441406,True,
0.000720617004394531,True,
0.00786280078125,True,
0.0063249931640625,True,
0.000272245452880859,True,
0.0041575361328125,True,
0.00153598779296875,True,
0.00128764855957031,True,
0.000375582000732422,True,
0.00372946215820312,True,
0.0020876201171875,True,
0.00012866325378418,True,
0.000082154876708984,True,
0.000099625503540039,True,
0.000917263000488281,True,
0.000094565322875977,True,
0.000304016540527344,True,
0.000190160995483398,True,
0.00258358813476562,True,
0.000569639526367188,True,
0.000918754211425781,True,
0.003551203125,True,
0.000564684387207031,True,
0.000202986480712891,True,
0.000499055999755859,True,
0.000197340835571289,True,
0.000200735794067383,True,
0.00029443798828125,True,
0.00434837548828125,True,
0.00016933430480957,True,
0.00547778564453125,True,
0.0064334013671875,True,
0.0026288232421875,True,
0.000472523010253906,True,
0.00311150463867187,True,
0.000114569931030273,True,
0.00155403100585937,True,
0.000461936004638672,True,
0.000089897438049316,True,
0.00102973205566406,True,
0.000085303031921387,True,
0.000755148803710938,True,
0.000338938201904297,True,
0.00379975390625,True,
0.000288869995117187,True,
0.00172272900390625,True,
0.00160896875,True,
0.000039929599761963,True,
0.000194604995727539,True,
0.00335224340820313,True,
0.002989587890625,True,
0.000203630004882812,True,
0.000088368820190430,True,
0.000817763977050781,True,
0.000094403297424316,True,
0.000076870841979981,True,
0.000103523643493652,True,
0.00158853942871094,True,
0.00141196789550781,True,
0.00158093896484375,True,
0.00592955517578125,True,
0.000260096984863281,True,
0.000951297973632813,True,
0.00200699621582031,True,
0.00012148169708252,True,
0.000119674423217773,True,
0.000420306427001953,True,
0.000084071243286133,True,
0.00167553955078125,True,
0.000241238998413086,True,
0.000776435546875,True,
0.00393021435546875,True,
0.000573244018554688,True,
0.00149310498046875,True,
0.000200885025024414,True,
0.0003520205078125,True,
0.00014727473449707,True,
0.00174256896972656,True,
0.000497868988037109,True,
0.000084581878662109,True,
0.00354174853515625,True,
0.000320255004882812,True,
0.000185038604736328,True,
0.000179026992797852,True,
0.000935078002929687,True,
0.0086568251953125,True,
0.000193952392578125,True,
0.000081417442321777,True,
0.00802428271484375,True,
0.00235372900390625,True,
0.000212811996459961,True,
0.00243835766601563,True,
0.000551073974609375,True,
0.00491212158203125,True,
0.000103953567504883,True,
0.000144869003295898,True,
0.00562508056640625,True,
0.00398248364257812,True,
0.00157657995605469,True,
0.000030631900787354,True,
0.000142854217529297,True,
0.000602385803222656,True,
0.000756873291015625,True,
0.000173888076782227,True,
0.000988317993164062,True,
0.000312009796142578,True,
0.00568820703125,True,
0.000050510299682617,True,
0.000148947998046875,True,
0.006553072265625,True,
0.000167432998657227,True,
0.00210950537109375,True,
0.000272522186279297,True,
0.00157202014160156,True,
0.000324807006835937,True,
0.000359155792236328,True,
0.000255179077148437,True,
0.000549114929199219,True,
0.000074130599975586,True,
0.000090257499694824,True,
0.00514794140625,True,
0.000130660034179688,True,
0.00197753894042969,True,
0.00350936767578125,True,
0.00287499633789063,True,
0.00012425373840332,True,
0.000182009552001953,True,
0.00159423291015625,True,
0.000025421770095825,True,
0.00015597900390625,True,
0.00386050903320312,True,
0.000845635070800781,True,
0.000578320678710938,True,
0.000324723999023437,True,
0.000119754791259766,True,
0.000883901000976563,True,
0.0027859609375,True,
0.00707216748046875,True,
0.00167804040527344,True,
0.000149856994628906,True,
0.000307643005371094,True,
0.000126467079162598,True,
0.000389919311523437,True,
0.000089876083374023,True,
0.000115357498168945,True,
0.000641600708007813,True,
0.000126108741760254,True,
0.000118754936218262,True,
0.000391571990966797,True,
0.00627309765625,True,
0.00150307189941406,True,
0.00342238208007812,True,
0.000307552703857422,True,
0.00162526135253906,True,
0.00897128125,True,
0.00292210205078125,True,
0.001880130859375,True,
0.000217345001220703,True,
0.00733773388671875,True,
0.002388375,True,
0.00000747263002396,True,
0.00245003002929687,True,
0.000280010009765625,True,
0.00192326501464844,True,
0.0041699912109375,True,
0.000020099689483643,True,
0.00194711694335938,True,
0.000204896255493164,True,
0.000075877243041992,True,
0.00169089196777344,True,
0.00362614599609375,True,
0.000194988006591797,True,
0.003883935546875,True,
0.00116210302734375,True,
0.00022084700012207,True,
0.00200347802734375,True,
0.000330976989746094,True,
0.00129358203125,True,
0.000374253112792969,True,
0.00176717199707031,True,
0.000557223022460938,True,
0.00412101318359375,True,
0.000255143096923828,True,
0.000861387023925781,True,
0.000183408004760742,True,
0.000298040771484375,True,
0.000164068099975586,True,
0.000182949996948242,True,
0.00411125048828125,True,
0.00255954907226562,True,
0.00125965124511719,True,
0.000268597991943359,True,
0.0004450126953125,True,
0.00303969213867187,True,
0.000182070007324219,True,
0.000126916076660156,True,
0.00328732690429687,True,
0.00112269799804688,True,
0.000136388412475586,True,
0.000834718078613281,True,
0.000163268295288086,True,
0.000204884033203125,True,
0.000665534484863281,True,
0.000376342010498047,True,
0.000364787689208984,True,
0.00190062463378906,True,
0.000124080642700195,True,
